,open,high,low,close
2007-06-04T21:00:00.000000000Z,101.597,102.090,101.280,101.644
2007-06-05T21:00:00.000000000Z,101.644,102.440,101.505,101.818
2007-06-06T21:00:00.000000000Z,101.818,102.848,101.559,101.670
2007-06-07T21:00:00.000000000Z,101.670,102.870,101.324,102.834
2007-06-09T21:00:00.000000000Z,102.834,102.845,102.760,102.770
2007-06-10T21:00:00.000000000Z,102.770,102.836,102.089,102.705
2007-06-11T21:00:00.000000000Z,102.705,102.818,102.235,102.235
2007-06-12T21:00:00.000000000Z,102.235,103.160,102.040,103.157
2007-06-13T21:00:00.000000000Z,103.157,103.188,102.544,102.730
2007-06-14T21:00:00.000000000Z,102.730,103.968,102.662,103.956
2007-06-16T21:00:00.000000000Z,103.956,104.030,103.665,103.690
2007-06-17T21:00:00.000000000Z,103.690,104.360,103.675,104.202
2007-06-18T21:00:00.000000000Z,104.202,104.501,104.082,104.435
2007-06-19T21:00:00.000000000Z,104.435,104.690,104.230,104.339
2007-06-20T21:00:00.000000000Z,104.339,104.848,104.050,104.835
2007-06-21T21:00:00.000000000Z,104.835,105.376,104.720,104.948
2007-06-22T21:00:00.000000000Z,104.948,104.949,104.948,104.949
2007-06-23T21:00:00.000000000Z,104.949,105.034,104.889,104.938
2007-06-24T21:00:00.000000000Z,104.938,105.266,104.460,104.782
2007-06-25T21:00:00.000000000Z,104.782,104.855,104.047,104.225
2007-06-26T21:00:00.000000000Z,104.225,104.252,102.197,102.997
2007-06-27T21:00:00.000000000Z,102.997,104.315,102.932,104.242
2007-06-28T21:00:00.000000000Z,104.242,105.065,104.187,104.607
2007-06-29T21:00:00.000000000Z,104.607,104.614,104.607,104.614
2007-06-30T21:00:00.000000000Z,104.614,104.614,104.338,104.530
2007-07-01T21:00:00.000000000Z,104.530,105.189,104.475,105.111
2007-07-02T21:00:00.000000000Z,105.111,105.202,104.423,104.629
2007-07-03T21:00:00.000000000Z,104.629,105.300,104.530,105.231
2007-07-04T21:00:00.000000000Z,105.231,105.451,104.970,105.233
2007-07-05T21:00:00.000000000Z,105.233,105.897,105.166,105.854
2007-07-07T21:00:00.000000000Z,105.854,105.883,105.714,105.820
2007-07-08T21:00:00.000000000Z,105.820,106.298,105.805,106.102
2007-07-09T21:00:00.000000000Z,106.102,106.206,104.940,104.950
2007-07-10T21:00:00.000000000Z,104.950,105.660,103.790,105.635
2007-07-11T21:00:00.000000000Z,105.635,106.045,104.990,106.035
2007-07-12T21:00:00.000000000Z,106.035,106.369,105.850,106.223
2007-07-14T21:00:00.000000000Z,106.223,106.335,106.185,106.205
2007-07-15T21:00:00.000000000Z,106.205,106.560,105.935,106.280
2007-07-16T21:00:00.000000000Z,106.280,106.895,106.105,106.770
2007-07-17T21:00:00.000000000Z,106.770,107.270,106.390,107.006
2007-07-18T21:00:00.000000000Z,107.006,107.516,106.851,107.373
2007-07-19T21:00:00.000000000Z,107.373,107.735,106.042,106.746
2007-07-21T21:00:00.000000000Z,106.746,107.210,106.701,106.930
2007-07-22T21:00:00.000000000Z,106.930,107.295,106.270,106.985
2007-07-23T21:00:00.000000000Z,106.985,107.085,105.755,106.075
2007-07-24T21:00:00.000000000Z,106.075,106.705,105.372,106.460
2007-07-25T21:00:00.000000000Z,106.460,106.849,103.178,103.392
2007-07-26T21:00:00.000000000Z,103.392,104.560,100.846,101.046
2007-07-28T21:00:00.000000000Z,101.046,101.046,100.670,100.795
2007-07-29T21:00:00.000000000Z,100.795,102.143,99.960,101.948
2007-07-30T21:00:00.000000000Z,101.948,102.825,100.814,101.003
2007-07-31T21:00:00.000000000Z,101.003,101.829,99.456,101.796
2007-08-01T21:00:00.000000000Z,101.796,102.634,100.505,102.336
2007-08-02T21:00:00.000000000Z,102.336,102.420,100.701,100.895
2007-08-04T21:00:00.000000000Z,100.895,100.895,100.290,100.290
2007-08-05T21:00:00.000000000Z,100.290,102.230,99.881,102.052
2007-08-06T21:00:00.000000000Z,102.052,102.162,100.454,101.560
2007-08-07T21:00:00.000000000Z,101.560,103.425,101.361,103.213
2007-08-08T21:00:00.000000000Z,103.213,103.640,100.350,100.413
2007-08-09T21:00:00.000000000Z,100.413,100.697,98.531,99.985
2007-08-10T21:00:00.000000000Z,99.985,99.985,99.975,99.985
2007-08-11T21:00:00.000000000Z,99.985,100.105,99.635,99.905
2007-08-12T21:00:00.000000000Z,99.905,100.560,99.055,99.591
2007-08-13T21:00:00.000000000Z,99.591,99.659,98.090,98.119
2007-08-14T21:00:00.000000000Z,98.119,98.171,95.587,95.610
2007-08-15T21:00:00.000000000Z,95.610,95.610,87.822,90.095
2007-08-16T21:00:00.000000000Z,90.095,91.765,86.000,91.214
2007-08-17T21:00:00.000000000Z,91.214,91.214,91.166,91.202
2007-08-18T21:00:00.000000000Z,91.202,91.590,90.940,90.975
2007-08-19T21:00:00.000000000Z,90.975,93.210,90.275,92.612
2007-08-20T21:00:00.000000000Z,92.612,92.926,90.952,91.735
2007-08-21T21:00:00.000000000Z,91.735,93.179,90.882,93.027
2007-08-22T21:00:00.000000000Z,93.027,96.001,93.010,95.390
2007-08-23T21:00:00.000000000Z,95.390,96.333,94.419,96.315
2007-08-24T21:00:00.000000000Z,96.315,96.319,96.311,96.315
2007-08-25T21:00:00.000000000Z,96.315,96.515,96.155,96.500
2007-08-26T21:00:00.000000000Z,96.500,97.030,95.937,95.937
2007-08-27T21:00:00.000000000Z,95.937,95.951,93.145,93.220
2007-08-28T21:00:00.000000000Z,93.220,95.600,91.720,95.450
2007-08-29T21:00:00.000000000Z,95.450,95.725,93.670,94.512
2007-08-30T21:00:00.000000000Z,94.512,96.110,93.820,94.765
2007-09-01T21:00:00.000000000Z,94.765,94.765,94.355,94.401
2007-09-02T21:00:00.000000000Z,94.401,95.585,94.401,95.450
2007-09-03T21:00:00.000000000Z,95.450,96.215,94.895,95.935
2007-09-04T21:00:00.000000000Z,95.935,96.471,94.343,94.693
2007-09-05T21:00:00.000000000Z,94.693,95.690,94.053,95.660
2007-09-06T21:00:00.000000000Z,95.660,95.912,93.155,93.720
2007-09-08T21:00:00.000000000Z,93.720,93.720,93.200,93.420
2007-09-09T21:00:00.000000000Z,93.420,94.130,92.219,93.917
2007-09-10T21:00:00.000000000Z,93.917,95.420,93.430,95.380
2007-09-11T21:00:00.000000000Z,95.380,96.342,94.996,96.160
2007-09-12T21:00:00.000000000Z,96.160,97.195,95.750,96.496
2007-09-13T21:00:00.000000000Z,96.496,97.234,95.595,97.120
2007-09-15T21:00:00.000000000Z,97.120,97.120,96.940,96.981
2007-09-16T21:00:00.000000000Z,96.981,97.556,95.525,95.965
2007-09-17T21:00:00.000000000Z,95.965,99.138,95.015,98.989
2007-09-18T21:00:00.000000000Z,98.989,99.675,98.236,99.446
2007-09-19T21:00:00.000000000Z,99.446,99.885,98.525,98.912
2007-09-20T21:00:00.000000000Z,98.912,100.172,98.820,100.085
2007-09-21T21:00:00.000000000Z,100.085,100.088,100.060,100.060
2007-09-22T21:00:00.000000000Z,100.060,100.060,99.890,100.010
2007-09-23T21:00:00.000000000Z,100.010,100.165,99.383,99.710
2007-09-24T21:00:00.000000000Z,99.710,100.245,98.413,100.213
2007-09-25T21:00:00.000000000Z,100.213,101.370,99.886,101.286
2007-09-26T21:00:00.000000000Z,101.286,101.967,100.982,101.767
2007-09-27T21:00:00.000000000Z,101.767,102.019,101.230,101.923
2007-09-29T21:00:00.000000000Z,101.923,102.002,101.848,101.920
2007-09-30T21:00:00.000000000Z,101.920,103.630,101.870,103.504
2007-10-01T21:00:00.000000000Z,103.504,103.638,101.645,102.272
2007-10-02T21:00:00.000000000Z,102.272,103.830,101.854,103.078
2007-10-03T21:00:00.000000000Z,103.078,103.670,102.450,103.395
2007-10-04T21:00:00.000000000Z,103.395,105.220,103.260,104.984
2007-10-05T21:00:00.000000000Z,104.984,104.984,104.982,104.982
2007-10-06T21:00:00.000000000Z,104.982,105.270,104.910,105.180
2007-10-07T21:00:00.000000000Z,105.180,105.815,104.682,104.922
2007-10-08T21:00:00.000000000Z,104.922,105.575,104.379,105.491
2007-10-09T21:00:00.000000000Z,105.491,105.640,104.735,105.293
2007-10-10T21:00:00.000000000Z,105.293,106.655,104.987,105.625
2007-10-11T21:00:00.000000000Z,105.625,106.480,104.964,106.383
2007-10-12T21:00:00.000000000Z,106.383,106.383,106.381,106.383
2007-10-13T21:00:00.000000000Z,106.383,106.383,106.214,106.340
2007-10-14T21:00:00.000000000Z,106.340,106.880,105.005,105.530
2007-10-15T21:00:00.000000000Z,105.530,105.808,102.765,103.859
2007-10-16T21:00:00.000000000Z,103.859,104.935,102.599,103.998
2007-10-17T21:00:00.000000000Z,103.998,104.368,102.732,103.631
2007-10-18T21:00:00.000000000Z,103.631,103.830,101.942,101.951
2007-10-20T21:00:00.000000000Z,101.951,101.951,101.415,101.455
2007-10-21T21:00:00.000000000Z,101.455,101.850,99.354,101.517
2007-10-22T21:00:00.000000000Z,101.517,103.324,101.278,103.131
2007-10-23T21:00:00.000000000Z,103.131,103.850,101.881,103.174
2007-10-24T21:00:00.000000000Z,103.174,103.932,102.638,103.777
2007-10-25T21:00:00.000000000Z,103.777,104.997,103.427,104.863
2007-10-27T21:00:00.000000000Z,104.863,104.985,104.815,104.955
2007-10-28T21:00:00.000000000Z,104.955,106.040,104.785,105.658
2007-10-29T21:00:00.000000000Z,105.658,105.962,104.650,105.342
2007-10-30T21:00:00.000000000Z,105.342,107.851,105.250,107.818
2007-10-31T21:00:00.000000000Z,107.818,107.840,104.321,104.606
2007-11-01T21:00:00.000000000Z,104.606,106.527,104.451,106.022
2007-11-03T21:00:00.000000000Z,106.022,106.082,105.554,105.745
2007-11-04T22:00:00.000000000Z,105.745,105.852,104.542,105.460
2007-11-05T22:00:00.000000000Z,105.460,106.630,105.237,106.539
2007-11-06T22:00:00.000000000Z,106.539,107.187,104.472,104.535
2007-11-07T22:00:00.000000000Z,104.535,105.543,103.180,104.385
2007-11-08T22:00:00.000000000Z,104.385,105.100,100.690,100.912
2007-11-10T22:00:00.000000000Z,100.912,100.912,99.432,99.875
2007-11-11T22:00:00.000000000Z,99.875,100.560,95.812,95.832
2007-11-12T22:00:00.000000000Z,95.832,99.619,95.628,99.290
2007-11-13T22:00:00.000000000Z,99.290,101.129,99.160,99.648
2007-11-14T22:00:00.000000000Z,99.648,100.437,97.615,97.703
2007-11-15T22:00:00.000000000Z,97.703,99.454,96.918,99.189
2007-11-16T22:00:00.000000000Z,99.189,99.189,99.189,99.189
2007-11-17T22:00:00.000000000Z,99.189,99.645,98.755,99.360
2007-11-18T22:00:00.000000000Z,99.360,99.908,96.911,97.051
2007-11-19T22:00:00.000000000Z,97.051,98.486,96.070,98.157
2007-11-20T22:00:00.000000000Z,98.157,98.367,93.694,94.410
2007-11-21T22:00:00.000000000Z,94.410,95.900,94.025,94.497
2007-11-22T22:00:00.000000000Z,94.497,95.164,93.569,95.053
2007-11-24T22:00:00.000000000Z,95.053,95.724,94.692,95.480
2007-11-25T22:00:00.000000000Z,95.480,96.392,92.985,93.445
2007-11-26T22:00:00.000000000Z,93.445,95.884,93.224,95.616
2007-11-27T22:00:00.000000000Z,95.616,98.210,94.710,97.889
2007-11-28T22:00:00.000000000Z,97.889,97.924,96.210,96.898
2007-11-29T22:00:00.000000000Z,96.898,98.686,96.697,98.381
2007-11-30T22:00:00.000000000Z,98.381,98.396,98.381,98.396
2007-12-01T22:00:00.000000000Z,98.396,98.396,98.015,98.045
2007-12-02T22:00:00.000000000Z,98.045,98.275,97.158,97.290
2007-12-03T22:00:00.000000000Z,97.290,97.381,95.534,95.991
2007-12-04T22:00:00.000000000Z,95.991,96.847,95.266,96.472
2007-12-05T22:00:00.000000000Z,96.472,97.862,96.337,97.841
2007-12-06T22:00:00.000000000Z,97.841,98.514,97.393,97.844
2007-12-08T22:00:00.000000000Z,97.844,97.848,97.417,97.417
2007-12-09T22:00:00.000000000Z,97.417,98.980,97.282,98.820
2007-12-10T22:00:00.000000000Z,98.820,99.440,96.295,96.652
2007-12-11T22:00:00.000000000Z,96.652,100.067,96.542,99.092
2007-12-12T22:00:00.000000000Z,99.092,99.359,97.876,98.306
2007-12-13T22:00:00.000000000Z,98.306,98.900,97.228,97.505
2007-12-15T22:00:00.000000000Z,97.505,97.925,97.490,97.870
2007-12-16T22:00:00.000000000Z,97.870,97.955,96.654,96.827
2007-12-17T22:00:00.000000000Z,96.827,98.026,96.600,97.577
2007-12-18T22:00:00.000000000Z,97.577,97.875,96.944,97.433
2007-12-19T22:00:00.000000000Z,97.433,97.467,96.743,97.178
2007-12-20T22:00:00.000000000Z,97.178,99.095,97.053,98.901
2007-12-22T22:00:00.000000000Z,98.901,99.068,98.804,99.068
2007-12-23T22:00:00.000000000Z,99.068,99.655,98.887,99.602
2007-12-24T22:00:00.000000000Z,99.602,99.641,99.105,99.378
2007-12-25T22:00:00.000000000Z,99.378,99.975,99.204,99.937
2007-12-26T22:00:00.000000000Z,99.937,100.167,99.577,99.845
2007-12-27T22:00:00.000000000Z,99.845,100.015,98.317,98.391
2007-12-29T22:00:00.000000000Z,98.391,98.715,98.391,98.693
2007-12-30T22:00:00.000000000Z,98.693,98.840,97.500,97.750
2007-12-31T22:00:00.000000000Z,97.750,97.850,97.578,97.807
2008-01-01T22:00:00.000000000Z,97.807,99.032,96.178,96.877
2008-01-02T22:00:00.000000000Z,96.877,97.073,95.134,96.234
2008-01-03T22:00:00.000000000Z,96.234,96.652,94.376,94.736
2008-01-05T22:00:00.000000000Z,94.736,94.893,94.360,94.583
2008-01-06T22:00:00.000000000Z,94.583,95.974,94.468,95.298
2008-01-07T22:00:00.000000000Z,95.298,96.955,95.000,95.681
2008-01-08T22:00:00.000000000Z,95.681,97.232,95.615,97.167
2008-01-09T22:00:00.000000000Z,97.167,98.357,96.621,97.873
2008-01-10T22:00:00.000000000Z,97.873,98.296,96.793,96.978
2008-01-12T22:00:00.000000000Z,96.978,96.978,96.488,96.660
2008-01-13T22:00:00.000000000Z,96.660,97.583,96.501,97.305
2008-01-14T22:00:00.000000000Z,97.305,97.414,94.029,94.056
2008-01-15T22:00:00.000000000Z,94.056,95.430,92.661,94.696
2008-01-16T22:00:00.000000000Z,94.696,95.421,93.390,93.400
2008-01-17T22:00:00.000000000Z,93.400,95.050,92.790,93.936
2008-01-19T22:00:00.000000000Z,93.936,93.988,93.633,93.803
2008-01-20T22:00:00.000000000Z,93.803,94.283,91.009,91.289
2008-01-21T22:00:00.000000000Z,91.289,93.270,90.132,92.430
2008-01-22T22:00:00.000000000Z,92.430,93.675,90.442,93.161
2008-01-23T22:00:00.000000000Z,93.161,94.542,92.271,94.537
2008-01-24T22:00:00.000000000Z,94.537,95.416,93.657,93.872
2008-01-26T22:00:00.000000000Z,93.872,94.067,93.746,93.767
2008-01-27T22:00:00.000000000Z,93.767,95.089,93.035,95.034
2008-01-28T22:00:00.000000000Z,95.034,95.335,94.338,95.250
2008-01-29T22:00:00.000000000Z,95.250,96.511,94.496,94.907
2008-01-30T22:00:00.000000000Z,94.907,95.894,93.650,95.318
2008-01-31T22:00:00.000000000Z,95.318,96.484,95.070,96.290
2008-02-01T22:00:00.000000000Z,96.290,96.390,96.290,96.370
2008-02-02T22:00:00.000000000Z,96.370,96.370,96.024,96.188
2008-02-03T22:00:00.000000000Z,96.188,97.213,96.100,96.929
2008-02-04T22:00:00.000000000Z,96.929,97.505,95.539,95.847
2008-02-05T22:00:00.000000000Z,95.847,96.032,94.702,95.433
2008-02-06T22:00:00.000000000Z,95.433,96.573,94.170,96.149
2008-02-07T22:00:00.000000000Z,96.149,96.647,95.640,96.114
2008-02-09T22:00:00.000000000Z,96.114,96.286,96.070,96.165
2008-02-10T22:00:00.000000000Z,96.165,96.982,95.980,96.649
2008-02-11T22:00:00.000000000Z,96.649,97.513,96.473,96.910
2008-02-12T22:00:00.000000000Z,96.910,97.216,96.089,97.105
2008-02-13T22:00:00.000000000Z,97.105,98.141,96.862,97.307
2008-02-14T22:00:00.000000000Z,97.307,98.366,96.992,98.019
2008-02-16T22:00:00.000000000Z,98.019,98.352,97.658,97.946
2008-02-17T22:00:00.000000000Z,97.946,98.914,97.779,98.889
2008-02-18T22:00:00.000000000Z,98.889,99.577,98.605,99.045
2008-02-19T22:00:00.000000000Z,99.045,99.472,98.217,99.285
2008-02-20T22:00:00.000000000Z,99.285,99.546,98.415,98.685
2008-02-21T22:00:00.000000000Z,98.685,99.162,98.100,99.014
2008-02-23T22:00:00.000000000Z,99.014,99.326,98.977,99.125
2008-02-24T22:00:00.000000000Z,99.125,100.245,98.893,100.175
2008-02-25T22:00:00.000000000Z,100.175,100.455,99.748,100.180
2008-02-26T22:00:00.000000000Z,100.180,100.434,99.574,100.272
2008-02-27T22:00:00.000000000Z,100.272,100.522,99.669,100.001
2008-02-28T22:00:00.000000000Z,100.001,100.003,96.513,96.555
2008-03-01T22:00:00.000000000Z,96.555,96.743,96.423,96.683
2008-03-02T22:00:00.000000000Z,96.683,97.575,95.513,97.246
2008-03-03T22:00:00.000000000Z,97.246,97.435,94.688,95.888
2008-03-04T22:00:00.000000000Z,95.888,97.245,95.521,97.245
2008-03-05T22:00:00.000000000Z,97.245,97.380,94.881,95.133
2008-03-06T22:00:00.000000000Z,95.133,96.076,94.626,95.152
2008-03-08T22:00:00.000000000Z,95.152,95.173,94.891,95.006
2008-03-09T21:00:00.000000000Z,95.006,95.271,93.131,93.252
2008-03-10T21:00:00.000000000Z,93.252,96.146,92.822,96.043
2008-03-11T21:00:00.000000000Z,96.043,96.308,94.824,95.011
2008-03-12T21:00:00.000000000Z,95.011,95.659,93.318,95.322
2008-03-13T21:00:00.000000000Z,95.322,95.385,92.740,92.880
2008-03-15T21:00:00.000000000Z,92.880,93.018,92.408,92.966
2008-03-16T21:00:00.000000000Z,92.966,93.580,88.164,89.697
2008-03-17T21:00:00.000000000Z,89.697,92.693,88.827,92.460
2008-03-18T21:00:00.000000000Z,92.460,93.633,90.170,90.533
2008-03-19T21:00:00.000000000Z,90.533,90.984,88.176,89.528
2008-03-20T21:00:00.000000000Z,89.528,90.011,89.118,89.809
2008-03-22T21:00:00.000000000Z,89.809,89.839,89.591,89.643
2008-03-23T21:00:00.000000000Z,89.643,91.565,89.455,91.247
2008-03-24T21:00:00.000000000Z,91.247,92.021,90.783,91.752
2008-03-25T21:00:00.000000000Z,91.752,91.887,90.720,91.339
2008-03-26T21:00:00.000000000Z,91.339,92.485,90.536,91.560
2008-03-27T21:00:00.000000000Z,91.560,92.559,90.871,91.037
2008-03-29T21:00:00.000000000Z,91.037,91.060,90.815,90.830
2008-03-30T21:00:00.000000000Z,90.830,91.733,90.437,91.042
2008-03-31T21:00:00.000000000Z,91.042,92.508,90.545,92.387
2008-04-01T21:00:00.000000000Z,92.387,93.959,92.118,93.586
2008-04-02T21:00:00.000000000Z,93.586,94.433,92.880,93.684
2008-04-03T21:00:00.000000000Z,93.684,94.357,93.132,93.639
2008-04-05T21:00:00.000000000Z,93.639,93.640,93.395,93.605
2008-04-06T21:00:00.000000000Z,93.605,95.335,93.495,94.812
2008-04-07T21:00:00.000000000Z,94.812,95.685,94.198,95.656
2008-04-08T21:00:00.000000000Z,95.656,95.785,94.273,94.514
2008-04-09T21:00:00.000000000Z,94.514,95.110,93.354,95.020
2008-04-10T21:00:00.000000000Z,95.020,95.390,93.525,93.724
2008-04-11T21:00:00.000000000Z,93.724,93.724,93.722,93.722
2008-04-12T21:00:00.000000000Z,93.722,94.257,93.647,93.987
2008-04-13T21:00:00.000000000Z,93.987,93.991,92.712,93.698
2008-04-14T21:00:00.000000000Z,93.698,94.394,93.257,94.359
2008-04-15T21:00:00.000000000Z,94.359,95.760,93.970,95.675
2008-04-16T21:00:00.000000000Z,95.675,96.257,95.311,96.060
2008-04-17T21:00:00.000000000Z,96.060,97.431,95.850,96.911
2008-04-19T21:00:00.000000000Z,96.911,97.000,96.715,96.845
2008-04-20T21:00:00.000000000Z,96.845,97.985,96.800,97.375
2008-04-21T21:00:00.000000000Z,97.375,97.730,96.820,97.328
2008-04-22T21:00:00.000000000Z,97.328,98.416,97.088,98.108
2008-04-23T21:00:00.000000000Z,98.108,98.363,97.564,97.930
2008-04-24T21:00:00.000000000Z,97.930,98.244,97.018,97.463
2008-04-26T21:00:00.000000000Z,97.463,97.958,97.433,97.512
2008-04-27T21:00:00.000000000Z,97.512,98.212,97.452,97.807
2008-04-28T21:00:00.000000000Z,97.807,97.923,96.141,97.126
2008-04-29T21:00:00.000000000Z,97.126,98.760,96.789,98.020
2008-04-30T21:00:00.000000000Z,98.020,98.116,96.792,97.462
2008-05-01T21:00:00.000000000Z,97.462,98.780,97.167,98.482
2008-05-03T21:00:00.000000000Z,98.482,98.522,98.322,98.462
2008-05-04T21:00:00.000000000Z,98.462,99.695,98.337,99.260
2008-05-05T21:00:00.000000000Z,99.260,99.653,98.465,99.507
2008-05-06T21:00:00.000000000Z,99.507,99.848,98.453,98.673
2008-05-07T21:00:00.000000000Z,98.673,98.798,97.338,97.890
2008-05-08T21:00:00.000000000Z,97.890,98.193,96.308,97.036
2008-05-09T21:00:00.000000000Z,97.036,97.036,97.032,97.032
2008-05-10T21:00:00.000000000Z,97.032,97.032,96.774,96.910
2008-05-11T21:00:00.000000000Z,96.910,98.436,96.403,98.328
2008-05-12T21:00:00.000000000Z,98.328,98.772,97.450,98.505
2008-05-13T21:00:00.000000000Z,98.505,98.864,97.847,98.142
2008-05-14T21:00:00.000000000Z,98.142,98.694,97.600,98.512
2008-05-15T21:00:00.000000000Z,98.512,99.808,98.311,99.431
2008-05-17T21:00:00.000000000Z,99.431,99.568,99.388,99.528
2008-05-18T21:00:00.000000000Z,99.528,99.803,99.036,99.469
2008-05-19T21:00:00.000000000Z,99.469,100.047,99.149,99.396
2008-05-20T21:00:00.000000000Z,99.396,99.851,98.905,99.178
2008-05-21T21:00:00.000000000Z,99.178,99.798,98.913,99.463
2008-05-22T21:00:00.000000000Z,99.463,99.918,99.052,99.161
2008-05-24T21:00:00.000000000Z,99.161,99.161,98.988,99.073
2008-05-25T21:00:00.000000000Z,99.073,99.470,98.943,99.396
2008-05-26T21:00:00.000000000Z,99.396,100.243,99.240,99.913
2008-05-27T21:00:00.000000000Z,99.913,100.859,99.552,100.807
2008-05-28T21:00:00.000000000Z,100.807,101.078,100.453,100.808
2008-05-29T21:00:00.000000000Z,100.808,101.070,100.490,100.862
2008-05-31T21:00:00.000000000Z,100.862,100.862,100.130,100.350
2008-06-01T21:00:00.000000000Z,100.350,100.750,99.278,99.757
2008-06-02T21:00:00.000000000Z,99.757,100.541,99.285,100.088
2008-06-03T21:00:00.000000000Z,100.088,101.161,99.620,100.751
2008-06-04T21:00:00.000000000Z,100.751,101.639,100.553,101.580
2008-06-05T21:00:00.000000000Z,101.580,102.038,100.992,101.002
2008-06-06T21:00:00.000000000Z,101.002,101.002,101.001,101.001
2008-06-07T21:00:00.000000000Z,101.001,101.042,100.478,100.640
2008-06-08T21:00:00.000000000Z,100.640,101.805,100.415,101.037
2008-06-09T21:00:00.000000000Z,101.037,101.820,100.835,101.646
2008-06-10T21:00:00.000000000Z,101.646,102.029,100.977,101.298
2008-06-11T21:00:00.000000000Z,101.298,101.429,100.532,100.864
2008-06-12T21:00:00.000000000Z,100.864,101.733,100.850,101.579
2008-06-13T21:00:00.000000000Z,101.579,101.579,101.545,101.561
2008-06-14T21:00:00.000000000Z,101.561,101.634,101.245,101.485
2008-06-15T21:00:00.000000000Z,101.485,101.910,101.484,101.772
2008-06-16T21:00:00.000000000Z,101.772,102.094,101.317,101.862
2008-06-17T21:00:00.000000000Z,101.862,102.206,101.647,102.177
2008-06-18T21:00:00.000000000Z,102.177,102.780,101.743,102.730
2008-06-19T21:00:00.000000000Z,102.730,102.816,102.128,102.335
2008-06-20T21:00:00.000000000Z,102.335,102.335,102.331,102.331
2008-06-21T21:00:00.000000000Z,102.331,102.331,102.100,102.160
2008-06-22T21:00:00.000000000Z,102.160,102.751,102.105,102.729
2008-06-23T21:00:00.000000000Z,102.729,103.347,102.549,103.000
2008-06-24T21:00:00.000000000Z,103.000,103.615,102.953,103.488
2008-06-25T21:00:00.000000000Z,103.488,103.702,101.933,102.094
2008-06-26T21:00:00.000000000Z,102.094,102.858,101.751,102.002
2008-06-27T21:00:00.000000000Z,102.002,102.002,101.987,101.987
2008-06-28T21:00:00.000000000Z,101.987,102.090,101.980,102.013
2008-06-29T21:00:00.000000000Z,102.013,102.479,101.328,101.810
2008-06-30T21:00:00.000000000Z,101.810,101.898,100.255,101.358
2008-07-01T21:00:00.000000000Z,101.358,102.437,100.965,101.864
2008-07-02T21:00:00.000000000Z,101.864,102.687,101.782,102.487
2008-07-03T21:00:00.000000000Z,102.487,102.942,102.332,102.896
2008-07-05T21:00:00.000000000Z,102.896,102.896,102.747,102.779
2008-07-06T21:00:00.000000000Z,102.779,103.145,101.994,102.519
2008-07-07T21:00:00.000000000Z,102.519,102.632,101.386,102.499
2008-07-08T21:00:00.000000000Z,102.499,102.759,101.797,102.171
2008-07-09T21:00:00.000000000Z,102.171,103.174,101.956,103.004
2008-07-10T21:00:00.000000000Z,103.004,103.155,102.436,102.707
2008-07-12T21:00:00.000000000Z,102.707,102.961,102.707,102.933
2008-07-13T21:00:00.000000000Z,102.933,103.452,102.891,103.147
2008-07-14T21:00:00.000000000Z,103.147,103.430,102.398,102.565
2008-07-15T21:00:00.000000000Z,102.565,102.918,101.489,102.476
2008-07-16T21:00:00.000000000Z,102.476,103.708,102.243,103.337
2008-07-17T21:00:00.000000000Z,103.337,103.864,103.024,103.769
2008-07-18T21:00:00.000000000Z,103.769,103.769,103.769,103.769
2008-07-19T21:00:00.000000000Z,103.769,104.148,103.769,104.013
2008-07-20T21:00:00.000000000Z,104.013,104.468,103.764,104.005
2008-07-21T21:00:00.000000000Z,104.005,104.339,103.751,104.237
2008-07-22T21:00:00.000000000Z,104.237,104.485,103.594,103.808
2008-07-23T21:00:00.000000000Z,103.808,103.844,102.586,102.868
2008-07-24T21:00:00.000000000Z,102.868,103.385,102.141,103.126
2008-07-26T21:00:00.000000000Z,103.126,103.126,102.955,102.966
2008-07-27T21:00:00.000000000Z,102.966,103.398,102.730,102.822
2008-07-28T21:00:00.000000000Z,102.822,103.163,102.682,103.009
2008-07-29T21:00:00.000000000Z,103.009,103.020,101.853,102.105
2008-07-30T21:00:00.000000000Z,102.105,102.388,101.364,101.679
2008-07-31T21:00:00.000000000Z,101.679,101.699,99.993,100.034
2008-08-01T21:00:00.000000000Z,100.034,100.034,100.034,100.034
2008-08-02T21:00:00.000000000Z,100.034,100.254,100.006,100.033
2008-08-03T21:00:00.000000000Z,100.033,100.934,99.820,100.619
2008-08-04T21:00:00.000000000Z,100.619,100.630,98.733,99.273
2008-08-05T21:00:00.000000000Z,99.273,99.864,99.025,99.727
2008-08-06T21:00:00.000000000Z,99.727,99.942,99.059,99.217
2008-08-07T21:00:00.000000000Z,99.217,99.279,97.569,97.925
2008-08-08T21:00:00.000000000Z,97.925,97.925,97.908,97.908
2008-08-09T21:00:00.000000000Z,97.908,98.028,97.493,97.623
2008-08-10T21:00:00.000000000Z,97.623,98.248,96.973,97.292
2008-08-11T21:00:00.000000000Z,97.292,97.402,95.415,95.434
2008-08-12T21:00:00.000000000Z,95.434,96.209,93.134,95.771
2008-08-13T21:00:00.000000000Z,95.771,96.283,94.587,95.714
2008-08-14T21:00:00.000000000Z,95.714,96.025,94.630,95.727
2008-08-16T21:00:00.000000000Z,95.727,95.857,95.706,95.818
2008-08-17T21:00:00.000000000Z,95.818,96.464,95.389,95.604
2008-08-18T21:00:00.000000000Z,95.604,95.892,94.754,95.651
