,open,high,low,close
2018-04-05 19:00:00,82.550,82.566,82.460,82.526
2018-04-05 20:00:00,82.524,82.548,82.452,82.522
2018-04-05 21:00:00,82.540,82.543,82.494,82.540
2018-04-05 22:00:00,82.543,82.572,82.144,82.156
2018-04-05 23:00:00,82.152,82.179,81.976,82.136
2018-04-06 00:00:00,82.134,82.306,82.114,82.284
2018-04-06 01:00:00,82.282,82.389,82.142,82.352
2018-04-06 02:00:00,82.354,82.459,82.325,82.434
2018-04-06 03:00:00,82.436,82.489,82.336,82.343
2018-04-06 04:00:00,82.346,82.525,82.330,82.415
2018-04-06 05:00:00,82.412,82.454,82.308,82.356
2018-04-06 06:00:00,82.359,82.407,82.315,82.382
2018-04-06 07:00:00,82.385,82.486,82.330,82.486
2018-04-06 08:00:00,82.488,82.549,82.434,82.549
2018-04-06 09:00:00,82.546,82.582,82.476,82.490
2018-04-06 10:00:00,82.488,82.529,82.464,82.482
2018-04-06 11:00:00,82.484,82.484,82.385,82.385
2018-04-06 12:00:00,82.387,82.540,82.346,82.468
2018-04-06 13:00:00,82.465,82.574,82.326,82.481
2018-04-06 14:00:00,82.484,82.540,82.242,82.300
2018-04-06 15:00:00,82.303,82.328,82.146,82.240
2018-04-06 16:00:00,82.242,82.342,82.124,82.298
2018-04-06 17:00:00,82.296,82.296,82.002,82.015
2018-04-06 18:00:00,82.012,82.108,81.922,81.947
2018-04-06 19:00:00,81.944,82.099,81.903,82.044
2018-04-06 20:00:00,82.046,82.116,82.014,82.060
2018-04-08 21:00:00,82.164,82.172,82.009,82.012
2018-04-08 22:00:00,82.015,82.206,82.012,82.068
2018-04-08 23:00:00,82.066,82.182,82.010,82.128
2018-04-09 00:00:00,82.125,82.263,82.107,82.219
2018-04-09 01:00:00,82.216,82.268,82.152,82.169
2018-04-09 02:00:00,82.172,82.236,82.116,82.228
2018-04-09 03:00:00,82.230,82.390,82.205,82.342
2018-04-09 04:00:00,82.344,82.372,82.293,82.324
2018-04-09 05:00:00,82.326,82.338,82.260,82.272
2018-04-09 06:00:00,82.276,82.462,82.272,82.378
2018-04-09 07:00:00,82.381,82.388,82.033,82.168
2018-04-09 08:00:00,82.170,82.227,82.097,82.100
2018-04-09 09:00:00,82.098,82.197,82.072,82.072
2018-04-09 10:00:00,82.075,82.091,81.978,82.014
2018-04-09 11:00:00,82.012,82.084,81.980,82.032
2018-04-09 12:00:00,82.034,82.065,81.968,82.030
2018-04-09 13:00:00,82.032,82.238,81.996,82.180
2018-04-09 14:00:00,82.183,82.404,82.156,82.334
2018-04-09 15:00:00,82.336,82.552,82.306,82.519
2018-04-09 16:00:00,82.517,82.584,82.404,82.406
2018-04-09 17:00:00,82.409,82.462,82.359,82.366
2018-04-09 18:00:00,82.368,82.371,82.220,82.262
2018-04-09 19:00:00,82.264,82.264,82.032,82.088
2018-04-09 20:00:00,82.090,82.215,82.076,82.208
2018-04-09 21:00:00,82.197,82.242,82.154,82.224
2018-04-09 22:00:00,82.222,82.230,82.138,82.146
2018-04-09 23:00:00,82.148,82.203,82.122,82.195
2018-04-10 00:00:00,82.192,82.202,82.068,82.096
2018-04-10 01:00:00,82.098,82.510,82.080,82.494
