,open,high,low,close
2019-03-04T10:15:00.000000000Z,79.224,79.236,79.192,79.206
2019-03-04T10:30:00.000000000Z,79.206,79.236,79.196,79.225
2019-03-04T10:45:00.000000000Z,79.225,79.245,79.206,79.245
2019-03-04T11:00:00.000000000Z,79.245,79.266,79.230,79.260
2019-03-04T11:15:00.000000000Z,79.260,79.260,79.220,79.225
2019-03-04T11:30:00.000000000Z,79.225,79.234,79.206,79.222
2019-03-04T11:45:00.000000000Z,79.222,79.252,79.200,79.252
2019-03-04T12:00:00.000000000Z,79.252,79.296,79.231,79.294
2019-03-04T12:15:00.000000000Z,79.294,79.343,79.285,79.318
2019-03-04T12:30:00.000000000Z,79.318,79.341,79.290,79.314
2019-03-04T12:45:00.000000000Z,79.314,79.324,79.290,79.314
2019-03-04T13:00:00.000000000Z,79.314,79.372,79.312,79.368
2019-03-04T13:15:00.000000000Z,79.368,79.370,79.342,79.352
2019-03-04T13:30:00.000000000Z,79.352,79.368,79.340,79.348
2019-03-04T13:45:00.000000000Z,79.348,79.370,79.322,79.332
2019-03-04T14:00:00.000000000Z,79.332,79.354,79.312,79.313
2019-03-04T14:15:00.000000000Z,79.313,79.351,79.310,79.339
2019-03-04T14:30:00.000000000Z,79.339,79.346,79.306,79.328
2019-03-04T14:45:00.000000000Z,79.328,79.328,79.262,79.286
2019-03-04T15:00:00.000000000Z,79.286,79.298,79.204,79.228
2019-03-04T15:15:00.000000000Z,79.228,79.286,79.228,79.264
2019-03-04T15:30:00.000000000Z,79.264,79.274,79.236,79.260
2019-03-04T15:45:00.000000000Z,79.260,79.302,79.224,79.236
2019-03-04T16:00:00.000000000Z,79.236,79.242,79.155,79.155
2019-03-04T16:15:00.000000000Z,79.155,79.200,79.130,79.130
2019-03-04T16:30:00.000000000Z,79.130,79.163,79.082,79.086
2019-03-04T16:45:00.000000000Z,79.086,79.156,79.084,79.113
2019-03-04T17:00:00.000000000Z,79.113,79.148,79.072,79.077
2019-03-04T17:15:00.000000000Z,79.077,79.112,79.040,79.108
2019-03-04T17:30:00.000000000Z,79.108,79.113,79.072,79.074
2019-03-04T17:45:00.000000000Z,79.074,79.124,79.054,79.104
2019-03-04T18:00:00.000000000Z,79.104,79.104,79.046,79.083
2019-03-04T18:15:00.000000000Z,79.083,79.122,79.081,79.122
2019-03-04T18:30:00.000000000Z,79.122,79.133,79.104,79.133
2019-03-04T18:45:00.000000000Z,79.133,79.182,79.124,79.176
2019-03-04T19:00:00.000000000Z,79.176,79.182,79.139,79.140
2019-03-04T19:15:00.000000000Z,79.140,79.192,79.140,79.184
2019-03-04T19:30:00.000000000Z,79.184,79.234,79.174,79.218
2019-03-04T19:45:00.000000000Z,79.218,79.226,79.176,79.178
2019-03-04T20:00:00.000000000Z,79.178,79.183,79.164,79.178
2019-03-04T20:15:00.000000000Z,79.178,79.191,79.168,79.178
2019-03-04T20:30:00.000000000Z,79.178,79.212,79.174,79.210
2019-03-04T20:45:00.000000000Z,79.210,79.218,79.186,79.202
2019-03-04T21:00:00.000000000Z,79.202,79.218,79.192,79.216
2019-03-04T21:15:00.000000000Z,79.216,79.256,79.216,79.249
2019-03-04T21:30:00.000000000Z,79.249,79.254,79.232,79.251
2019-03-04T21:45:00.000000000Z,79.251,79.258,79.237,79.256
2019-03-04T22:00:00.000000000Z,79.256,79.256,79.212,79.240
2019-03-04T22:15:00.000000000Z,79.240,79.243,79.190,79.209
2019-03-04T22:30:00.000000000Z,79.209,79.214,79.190,79.194
2019-03-04T22:45:00.000000000Z,79.194,79.210,79.163,79.186
2019-03-04T23:00:00.000000000Z,79.186,79.232,79.186,79.226
2019-03-04T23:15:00.000000000Z,79.226,79.248,79.216,79.230
2019-03-04T23:30:00.000000000Z,79.230,79.245,79.220,79.231
2019-03-04T23:45:00.000000000Z,79.231,79.276,79.209,79.251
2019-03-05T00:00:00.000000000Z,79.251,79.315,79.235,79.266
2019-03-05T00:15:00.000000000Z,79.266,79.290,79.240,79.260
2019-03-05T00:30:00.000000000Z,79.260,79.373,79.130,79.269
2019-03-05T00:45:00.000000000Z,79.269,79.269,79.153,79.169
2019-03-05T01:00:00.000000000Z,79.169,79.218,79.159,79.202
2019-03-05T01:15:00.000000000Z,79.202,79.262,79.202,79.237
2019-03-05T01:30:00.000000000Z,79.237,79.294,79.230,79.250
2019-03-05T01:45:00.000000000Z,79.250,79.250,79.014,79.024
2019-03-05T02:00:00.000000000Z,79.024,79.100,79.024,79.070
2019-03-05T02:15:00.000000000Z,79.070,79.138,79.052,79.138
2019-03-05T02:30:00.000000000Z,79.138,79.163,79.118,79.145
2019-03-05T02:45:00.000000000Z,79.145,79.185,79.144,79.178
2019-03-05T03:00:00.000000000Z,79.178,79.194,79.112,79.145
2019-03-05T03:15:00.000000000Z,79.145,79.194,79.102,79.178
2019-03-05T03:30:00.000000000Z,79.178,79.312,79.088,79.164
2019-03-05T03:45:00.000000000Z,79.164,79.197,79.144,79.147
2019-03-05T04:00:00.000000000Z,79.147,79.180,79.138,79.166
2019-03-05T04:15:00.000000000Z,79.166,79.238,79.166,79.216
2019-03-05T04:30:00.000000000Z,79.216,79.220,79.164,79.187
2019-03-05T04:45:00.000000000Z,79.187,79.206,79.158,79.173
2019-03-05T05:00:00.000000000Z,79.173,79.182,79.136,79.142
2019-03-05T05:15:00.000000000Z,79.142,79.182,79.142,79.168
2019-03-05T05:30:00.000000000Z,79.168,79.179,79.140,79.144
2019-03-05T05:45:00.000000000Z,79.144,79.182,79.137,79.164
2019-03-05T06:00:00.000000000Z,79.164,79.198,79.136,79.197
2019-03-05T06:15:00.000000000Z,79.197,79.254,79.192,79.238
2019-03-05T06:30:00.000000000Z,79.238,79.240,79.214,79.224
2019-03-05T06:45:00.000000000Z,79.224,79.233,79.192,79.231
2019-03-05T07:00:00.000000000Z,79.231,79.269,79.228,79.248
2019-03-05T07:15:00.000000000Z,79.248,79.254,79.208,79.208
2019-03-05T07:30:00.000000000Z,79.208,79.224,79.191,79.214
2019-03-05T07:45:00.000000000Z,79.214,79.236,79.159,79.233
2019-03-05T08:00:00.000000000Z,79.233,79.256,79.204,79.220
2019-03-05T08:15:00.000000000Z,79.220,79.248,79.200,79.220
2019-03-05T08:30:00.000000000Z,79.220,79.260,79.198,79.213
2019-03-05T08:45:00.000000000Z,79.213,79.270,79.213,79.254
2019-03-05T09:00:00.000000000Z,79.254,79.264,79.231,79.260
2019-03-05T09:15:00.000000000Z,79.260,79.308,79.254,79.285
2019-03-05T09:30:00.000000000Z,79.285,79.332,79.282,79.330
2019-03-05T09:45:00.000000000Z,79.330,79.356,79.308,79.338
2019-03-05T10:00:00.000000000Z,79.338,79.338,79.254,79.260
2019-03-05T10:15:00.000000000Z,79.260,79.263,79.224,79.250
2019-03-05T10:30:00.000000000Z,79.250,79.268,79.234,79.240
2019-03-05T10:45:00.000000000Z,79.240,79.260,79.225,79.250
2019-03-05T11:00:00.000000000Z,79.250,79.250,79.217,79.224
2019-03-05T11:15:00.000000000Z,79.224,79.245,79.218,79.236
2019-03-05T11:30:00.000000000Z,79.236,79.275,79.228,79.270
2019-03-05T11:45:00.000000000Z,79.270,79.270,79.228,79.257
2019-03-05T12:00:00.000000000Z,79.257,79.274,79.210,79.222
2019-03-05T12:15:00.000000000Z,79.222,79.228,79.178,79.204
2019-03-05T12:30:00.000000000Z,79.204,79.212,79.145,79.174
2019-03-05T12:45:00.000000000Z,79.174,79.176,79.134,79.152
2019-03-05T13:00:00.000000000Z,79.152,79.168,79.128,79.168
2019-03-05T13:15:00.000000000Z,79.168,79.182,79.144,79.145
2019-03-05T13:30:00.000000000Z,79.145,79.196,79.136,79.192
2019-03-05T13:45:00.000000000Z,79.192,79.204,79.174,79.174
2019-03-05T14:00:00.000000000Z,79.174,79.212,79.156,79.190
2019-03-05T14:15:00.000000000Z,79.190,79.238,79.183,79.226
2019-03-05T14:30:00.000000000Z,79.226,79.245,79.197,79.209
2019-03-05T14:45:00.000000000Z,79.209,79.227,79.172,79.204
2019-03-05T15:00:00.000000000Z,79.204,79.263,79.165,79.194
2019-03-05T15:15:00.000000000Z,79.194,79.196,79.099,79.122
2019-03-05T15:30:00.000000000Z,79.122,79.179,79.114,79.123
2019-03-05T15:45:00.000000000Z,79.123,79.136,79.084,79.112
2019-03-05T16:00:00.000000000Z,79.112,79.192,79.089,79.184
2019-03-05T16:15:00.000000000Z,79.184,79.209,79.154,79.177
2019-03-05T16:30:00.000000000Z,79.177,79.226,79.173,79.212
2019-03-05T16:45:00.000000000Z,79.212,79.220,79.183,79.205
2019-03-05T17:00:00.000000000Z,79.205,79.220,79.180,79.218
2019-03-05T17:15:00.000000000Z,79.218,79.218,79.172,79.183
2019-03-05T17:30:00.000000000Z,79.183,79.242,79.180,79.234
2019-03-05T17:45:00.000000000Z,79.234,79.252,79.230,79.238
2019-03-05T18:00:00.000000000Z,79.238,79.273,79.228,79.266
2019-03-05T18:15:00.000000000Z,79.266,79.270,79.228,79.247
2019-03-05T18:30:00.000000000Z,79.247,79.264,79.228,79.236
2019-03-05T18:45:00.000000000Z,79.236,79.279,79.228,79.276
2019-03-05T19:00:00.000000000Z,79.276,79.292,79.262,79.280
2019-03-05T19:15:00.000000000Z,79.280,79.308,79.280,79.284
2019-03-05T19:30:00.000000000Z,79.284,79.292,79.264,79.278
2019-03-05T19:45:00.000000000Z,79.278,79.296,79.272,79.284
2019-03-05T20:00:00.000000000Z,79.284,79.290,79.272,79.277
2019-03-05T20:15:00.000000000Z,79.277,79.290,79.270,79.280
2019-03-05T20:30:00.000000000Z,79.280,79.292,79.273,79.283
2019-03-05T20:45:00.000000000Z,79.283,79.294,79.269,79.269
2019-03-05T21:00:00.000000000Z,79.269,79.299,79.262,79.299
2019-03-05T21:15:00.000000000Z,79.299,79.299,79.274,79.274
2019-03-05T21:30:00.000000000Z,79.274,79.282,79.256,79.256
2019-03-05T21:45:00.000000000Z,79.256,79.280,79.241,79.266
2019-03-05T22:00:00.000000000Z,79.266,79.266,79.210,79.228
2019-03-05T22:15:00.000000000Z,79.228,79.254,79.228,79.240
2019-03-05T22:30:00.000000000Z,79.240,79.244,79.226,79.230
2019-03-05T22:45:00.000000000Z,79.230,79.232,79.154,79.182
2019-03-05T23:00:00.000000000Z,79.182,79.248,79.182,79.234
2019-03-05T23:15:00.000000000Z,79.234,79.294,79.222,79.294
2019-03-05T23:30:00.000000000Z,79.294,79.309,79.273,79.294
2019-03-05T23:45:00.000000000Z,79.294,79.294,79.272,79.288
2019-03-06T00:00:00.000000000Z,79.288,79.344,79.230,79.240
2019-03-06T00:15:00.000000000Z,79.240,79.280,79.240,79.272
2019-03-06T00:30:00.000000000Z,79.272,79.272,78.869,78.952
2019-03-06T00:45:00.000000000Z,78.952,78.980,78.896,78.924
2019-03-06T01:00:00.000000000Z,78.924,78.968,78.876,78.893
2019-03-06T01:15:00.000000000Z,78.893,78.954,78.846,78.865
2019-03-06T01:30:00.000000000Z,78.865,78.935,78.864,78.900
2019-03-06T01:45:00.000000000Z,78.900,78.926,78.888,78.900
2019-03-06T02:00:00.000000000Z,78.900,78.946,78.900,78.944
2019-03-06T02:15:00.000000000Z,78.944,78.977,78.915,78.974
2019-03-06T02:30:00.000000000Z,78.974,78.994,78.863,78.865
2019-03-06T02:45:00.000000000Z,78.865,78.872,78.650,78.702
2019-03-06T03:00:00.000000000Z,78.702,78.742,78.672,78.692
2019-03-06T03:15:00.000000000Z,78.692,78.704,78.662,78.676
2019-03-06T03:30:00.000000000Z,78.676,78.682,78.596,78.608
2019-03-06T03:45:00.000000000Z,78.608,78.625,78.568,78.590
2019-03-06T04:00:00.000000000Z,78.590,78.604,78.549,78.554
2019-03-06T04:15:00.000000000Z,78.554,78.632,78.552,78.616
2019-03-06T04:30:00.000000000Z,78.616,78.660,78.596,78.633
2019-03-06T04:45:00.000000000Z,78.633,78.651,78.600,78.613
2019-03-06T05:00:00.000000000Z,78.613,78.648,78.607,78.642
2019-03-06T05:15:00.000000000Z,78.642,78.650,78.612,78.618
2019-03-06T05:30:00.000000000Z,78.618,78.631,78.608,78.627
2019-03-06T05:45:00.000000000Z,78.627,78.674,78.602,78.667
2019-03-06T06:00:00.000000000Z,78.667,78.676,78.622,78.631
2019-03-06T06:15:00.000000000Z,78.631,78.633,78.595,78.610
2019-03-06T06:30:00.000000000Z,78.610,78.678,78.602,78.652
2019-03-06T06:45:00.000000000Z,78.652,78.722,78.652,78.688
2019-03-06T07:00:00.000000000Z,78.688,78.705,78.610,78.621
2019-03-06T07:15:00.000000000Z,78.621,78.626,78.562,78.608
2019-03-06T07:30:00.000000000Z,78.608,78.644,78.572,78.630
2019-03-06T07:45:00.000000000Z,78.630,78.646,78.583,78.612
2019-03-06T08:00:00.000000000Z,78.612,78.710,78.588,78.680
2019-03-06T08:15:00.000000000Z,78.680,78.682,78.617,78.633
2019-03-06T08:30:00.000000000Z,78.633,78.666,78.588,78.656
2019-03-06T08:45:00.000000000Z,78.656,78.661,78.582,78.590
2019-03-06T09:00:00.000000000Z,78.590,78.608,78.562,78.606
2019-03-06T09:15:00.000000000Z,78.606,78.645,78.592,78.635
2019-03-06T09:30:00.000000000Z,78.635,78.663,78.635,78.637
2019-03-06T09:45:00.000000000Z,78.637,78.688,78.614,78.652
2019-03-06T10:00:00.000000000Z,78.652,78.678,78.644,78.663
2019-03-06T10:15:00.000000000Z,78.663,78.676,78.640,78.645
2019-03-06T10:30:00.000000000Z,78.645,78.660,78.608,78.618
2019-03-06T10:45:00.000000000Z,78.618,78.642,78.580,78.642
2019-03-06T11:00:00.000000000Z,78.642,78.672,78.618,78.648
2019-03-06T11:15:00.000000000Z,78.648,78.652,78.625,78.645
2019-03-06T11:30:00.000000000Z,78.645,78.645,78.600,78.607
2019-03-06T11:45:00.000000000Z,78.607,78.626,78.598,78.618
2019-03-06T12:00:00.000000000Z,78.618,78.630,78.608,78.618
2019-03-06T12:15:00.000000000Z,78.618,78.618,78.554,78.564
2019-03-06T12:30:00.000000000Z,78.564,78.642,78.562,78.640
2019-03-06T12:45:00.000000000Z,78.640,78.643,78.608,78.630
2019-03-06T13:00:00.000000000Z,78.630,78.645,78.619,78.643
2019-03-06T13:15:00.000000000Z,78.643,78.668,78.578,78.600
2019-03-06T13:30:00.000000000Z,78.600,78.654,78.566,78.642
2019-03-06T13:45:00.000000000Z,78.642,78.696,78.618,78.657
2019-03-06T14:00:00.000000000Z,78.657,78.664,78.625,78.654
2019-03-06T14:15:00.000000000Z,78.654,78.698,78.648,78.698
2019-03-06T14:30:00.000000000Z,78.698,78.698,78.658,78.681
2019-03-06T14:45:00.000000000Z,78.681,78.688,78.590,78.635
2019-03-06T15:00:00.000000000Z,78.635,78.639,78.550,78.572
2019-03-06T15:15:00.000000000Z,78.572,78.582,78.463,78.463
2019-03-06T15:30:00.000000000Z,78.463,78.502,78.433,78.486
2019-03-06T15:45:00.000000000Z,78.486,78.560,78.476,78.508
2019-03-06T16:00:00.000000000Z,78.508,78.516,78.464,78.475
2019-03-06T16:15:00.000000000Z,78.475,78.502,78.439,78.483
2019-03-06T16:30:00.000000000Z,78.483,78.495,78.447,78.450
2019-03-06T16:45:00.000000000Z,78.450,78.462,78.388,78.420
2019-03-06T17:00:00.000000000Z,78.420,78.507,78.420,78.496
2019-03-06T17:15:00.000000000Z,78.496,78.510,78.448,78.460
2019-03-06T17:30:00.000000000Z,78.460,78.506,78.460,78.484
2019-03-06T17:45:00.000000000Z,78.484,78.508,78.474,78.475
2019-03-06T18:00:00.000000000Z,78.475,78.499,78.466,78.478
2019-03-06T18:15:00.000000000Z,78.478,78.504,78.450,78.462
2019-03-06T18:30:00.000000000Z,78.462,78.501,78.462,78.490
2019-03-06T18:45:00.000000000Z,78.490,78.523,78.478,78.513
2019-03-06T19:00:00.000000000Z,78.513,78.530,78.488,78.517
2019-03-06T19:15:00.000000000Z,78.517,78.546,78.508,78.537
2019-03-06T19:30:00.000000000Z,78.537,78.560,78.528,78.540
2019-03-06T19:45:00.000000000Z,78.540,78.584,78.536,78.567
2019-03-06T20:00:00.000000000Z,78.567,78.577,78.556,78.563
2019-03-06T20:15:00.000000000Z,78.563,78.580,78.546,78.550
2019-03-06T20:30:00.000000000Z,78.550,78.580,78.541,78.576
2019-03-06T20:45:00.000000000Z,78.576,78.576,78.546,78.548
2019-03-06T21:00:00.000000000Z,78.548,78.564,78.534,78.560
2019-03-06T21:15:00.000000000Z,78.560,78.565,78.552,78.560
2019-03-06T21:30:00.000000000Z,78.560,78.599,78.547,78.586
2019-03-06T21:45:00.000000000Z,78.586,78.605,78.576,78.597
2019-03-06T22:00:00.000000000Z,78.597,78.614,78.550,78.558
2019-03-06T22:15:00.000000000Z,78.558,78.568,78.545,78.548
2019-03-06T22:30:00.000000000Z,78.548,78.570,78.519,78.564
2019-03-06T22:45:00.000000000Z,78.564,78.568,78.509,78.510
2019-03-06T23:00:00.000000000Z,78.510,78.522,78.496,78.499
2019-03-06T23:15:00.000000000Z,78.499,78.537,78.496,78.537
2019-03-06T23:30:00.000000000Z,78.537,78.542,78.517,78.520
2019-03-06T23:45:00.000000000Z,78.520,78.542,78.486,78.496
2019-03-07T00:00:00.000000000Z,78.496,78.516,78.478,78.498
2019-03-07T00:15:00.000000000Z,78.498,78.526,78.474,78.514
2019-03-07T00:30:00.000000000Z,78.514,78.528,78.336,78.460
2019-03-07T00:45:00.000000000Z,78.460,78.536,78.460,78.509
2019-03-07T01:00:00.000000000Z,78.509,78.578,78.486,78.576
2019-03-07T01:15:00.000000000Z,78.576,78.603,78.552,78.565
2019-03-07T01:30:00.000000000Z,78.565,78.594,78.550,78.576
2019-03-07T01:45:00.000000000Z,78.576,78.586,78.558,78.580
2019-03-07T02:00:00.000000000Z,78.580,78.674,78.556,78.653
2019-03-07T02:15:00.000000000Z,78.653,78.672,78.636,78.652
2019-03-07T02:30:00.000000000Z,78.652,78.688,78.644,78.688
2019-03-07T02:45:00.000000000Z,78.688,78.691,78.652,78.654
2019-03-07T03:00:00.000000000Z,78.654,78.697,78.635,78.695
2019-03-07T03:15:00.000000000Z,78.695,78.712,78.662,78.662
2019-03-07T03:30:00.000000000Z,78.662,78.680,78.659,78.668
2019-03-07T03:45:00.000000000Z,78.668,78.674,78.652,78.662
2019-03-07T04:00:00.000000000Z,78.662,78.719,78.656,78.716
2019-03-07T04:15:00.000000000Z,78.716,78.721,78.686,78.721
2019-03-07T04:30:00.000000000Z,78.721,78.732,78.707,78.720
2019-03-07T04:45:00.000000000Z,78.720,78.762,78.716,78.716
2019-03-07T05:00:00.000000000Z,78.716,78.716,78.673,78.677
2019-03-07T05:15:00.000000000Z,78.677,78.693,78.671,78.683
2019-03-07T05:30:00.000000000Z,78.683,78.706,78.666,78.706
2019-03-07T05:45:00.000000000Z,78.706,78.728,78.686,78.718
2019-03-07T06:00:00.000000000Z,78.718,78.756,78.707,78.722
2019-03-07T06:15:00.000000000Z,78.722,78.750,78.722,78.734
2019-03-07T06:30:00.000000000Z,78.734,78.743,78.716,78.719
2019-03-07T06:45:00.000000000Z,78.719,78.730,78.702,78.720
2019-03-07T07:00:00.000000000Z,78.720,78.742,78.670,78.700
2019-03-07T07:15:00.000000000Z,78.700,78.716,78.660,78.662
2019-03-07T07:30:00.000000000Z,78.662,78.677,78.629,78.643
2019-03-07T07:45:00.000000000Z,78.643,78.716,78.634,78.700
2019-03-07T08:00:00.000000000Z,78.700,78.714,78.671,78.689
2019-03-07T08:15:00.000000000Z,78.689,78.697,78.666,78.686
2019-03-07T08:30:00.000000000Z,78.686,78.696,78.658,78.680
2019-03-07T08:45:00.000000000Z,78.680,78.694,78.665,78.692
2019-03-07T09:00:00.000000000Z,78.692,78.712,78.680,78.704
2019-03-07T09:15:00.000000000Z,78.704,78.712,78.672,78.676
2019-03-07T09:30:00.000000000Z,78.676,78.692,78.668,78.686
2019-03-07T09:45:00.000000000Z,78.686,78.707,78.673,78.700
2019-03-07T10:00:00.000000000Z,78.700,78.712,78.668,78.668
2019-03-07T10:15:00.000000000Z,78.668,78.685,78.659,78.666
2019-03-07T10:30:00.000000000Z,78.666,78.671,78.638,78.664
2019-03-07T10:45:00.000000000Z,78.664,78.706,78.651,78.695
2019-03-07T11:00:00.000000000Z,78.695,78.709,78.688,78.704
2019-03-07T11:15:00.000000000Z,78.704,78.725,78.695,78.700
2019-03-07T11:30:00.000000000Z,78.700,78.724,78.692,78.712
2019-03-07T11:45:00.000000000Z,78.712,78.718,78.682,78.699
2019-03-07T12:00:00.000000000Z,78.699,78.750,78.699,78.734
2019-03-07T12:15:00.000000000Z,78.734,78.738,78.680,78.688
2019-03-07T12:30:00.000000000Z,78.688,78.716,78.678,78.710
2019-03-07T12:45:00.000000000Z,78.710,78.748,78.698,78.714
2019-03-07T13:00:00.000000000Z,78.714,78.719,78.656,78.659
2019-03-07T13:15:00.000000000Z,78.659,78.696,78.640,78.675
2019-03-07T13:30:00.000000000Z,78.675,78.712,78.664,78.706
2019-03-07T13:45:00.000000000Z,78.706,78.720,78.632,78.658
2019-03-07T14:00:00.000000000Z,78.658,78.670,78.628,78.652
2019-03-07T14:15:00.000000000Z,78.652,78.690,78.648,78.660
2019-03-07T14:30:00.000000000Z,78.660,78.665,78.535,78.535
2019-03-07T14:45:00.000000000Z,78.535,78.535,78.454,78.480
2019-03-07T15:00:00.000000000Z,78.480,78.544,78.464,78.522
2019-03-07T15:15:00.000000000Z,78.522,78.522,78.430,78.466
2019-03-07T15:30:00.000000000Z,78.466,78.495,78.448,78.468
2019-03-07T15:45:00.000000000Z,78.468,78.492,78.424,78.426
2019-03-07T16:00:00.000000000Z,78.426,78.436,78.347,78.400
2019-03-07T16:15:00.000000000Z,78.400,78.462,78.400,78.460
2019-03-07T16:30:00.000000000Z,78.460,78.510,78.460,78.502
2019-03-07T16:45:00.000000000Z,78.502,78.538,78.464,78.480
2019-03-07T17:00:00.000000000Z,78.480,78.480,78.422,78.428
2019-03-07T17:15:00.000000000Z,78.428,78.432,78.392,78.422
2019-03-07T17:30:00.000000000Z,78.422,78.455,78.312,78.426
2019-03-07T17:45:00.000000000Z,78.426,78.466,78.424,78.444
2019-03-07T18:00:00.000000000Z,78.444,78.444,78.409,78.430
2019-03-07T18:15:00.000000000Z,78.430,78.437,78.402,78.414
2019-03-07T18:30:00.000000000Z,78.414,78.418,78.334,78.370
2019-03-07T18:45:00.000000000Z,78.370,78.392,78.354,78.354
2019-03-07T19:00:00.000000000Z,78.354,78.358,78.296,78.316
2019-03-07T19:15:00.000000000Z,78.316,78.338,78.312,78.329
2019-03-07T19:30:00.000000000Z,78.329,78.356,78.308,78.308
2019-03-07T19:45:00.000000000Z,78.308,78.310,78.186,78.189
2019-03-07T20:00:00.000000000Z,78.189,78.210,78.156,78.210
2019-03-07T20:15:00.000000000Z,78.210,78.228,78.198,78.200
2019-03-07T20:30:00.000000000Z,78.200,78.239,78.198,78.206
2019-03-07T20:45:00.000000000Z,78.206,78.238,78.184,78.236
2019-03-07T21:00:00.000000000Z,78.236,78.298,78.222,78.282
2019-03-07T21:15:00.000000000Z,78.282,78.319,78.280,78.310
2019-03-07T21:30:00.000000000Z,78.310,78.348,78.292,78.328
2019-03-07T21:45:00.000000000Z,78.328,78.328,78.275,78.282
2019-03-07T22:00:00.000000000Z,78.282,78.302,78.265,78.280
2019-03-07T22:15:00.000000000Z,78.280,78.315,78.257,78.282
2019-03-07T22:30:00.000000000Z,78.282,78.293,78.268,78.283
2019-03-07T22:45:00.000000000Z,78.283,78.354,78.276,78.318
2019-03-07T23:00:00.000000000Z,78.318,78.326,78.278,78.323
2019-03-07T23:15:00.000000000Z,78.323,78.378,78.312,78.376
2019-03-07T23:30:00.000000000Z,78.376,78.397,78.350,78.394
2019-03-07T23:45:00.000000000Z,78.394,78.416,78.367,78.414
2019-03-08T00:00:00.000000000Z,78.414,78.414,78.306,78.324
2019-03-08T00:15:00.000000000Z,78.324,78.345,78.294,78.318
2019-03-08T00:30:00.000000000Z,78.318,78.340,78.212,78.232
